bank_id,bank_name,establishment_date,bank_status_date,bank_location_centroid,has_centroid,credit_type_list,bank_cowardin_class_list,bank_cowardin_subclass_list,bank_cowardin_system_list,bank_status,state_list,county_list,latitude,longitude,bank_type,sponsor_name,address1_sponsor,city_sponsor,state_sponsor,zip_sponsor,address2_sponsor,first_name,last_name,email_poc,address1_poc,city_poc,state_poc,zip_poc,poc_type,address2_poc,year_established,kind_of_bank,pe_owner,listing,private,govt,nonprofit,sponsor_type
2438,Charlotte Stream and Wetland Umbrella Mitigation Bank - UT to McAlpine Creek Site,19/10/2018,19/10/2018,"{ ""type"": ""Point"", ""coordinates"": [-80.712663, 35.200775] }",TRUE,"Stream, Wetland",,,"Palustrine, Riverine",Approved,NC,Mecklenburg [NC],35.200775,-80.712663,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
2439,Charlotte Stream and Wetland Umbrella Mitigation Bank - Muddy Creek Site,01/02/2012,01/02/2012,"{ ""type"": ""Point"", ""coordinates"": [-80.752258, 35.196308] }",TRUE,"Stream, Wetland",,,"Palustrine, Riverine",Approved,NC,Mecklenburg [NC],35.196308,-80.752258,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
2440,Charlotte Stream and Wetland Umbrella Mitigation Bank - Glassy Creek Site,01/06/2013,01/06/2013,"{ ""type"": ""Point"", ""coordinates"": [-80.8803469719382, 35.2039743890892] }",TRUE,Stream,,,Riverine,Approved,NC,Mecklenburg [NC],35.20397439,-80.88034697,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
2441,Charlotte Stream and Wetland Umbrella Mitigation Bank - Allenbrook Site,01/03/2012,17/10/2023,"{ ""type"": ""Point"", ""coordinates"": [-80.9151873788767, 35.2605997184069] }",TRUE,Stream,,,Riverine,Sold-Out,NC,Mecklenburg [NC],35.26059972,-80.91518738,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
2442,Charlotte Stream and Wetland Umbrella Mitigation Bank - Monteith Site,01/10/2013,01/10/2013,"{ ""type"": ""Point"", ""coordinates"": [-80.8554133176372, 35.4280173049156] }",TRUE,"Stream, Wetland",,,"Palustrine, Riverine",Approved,NC,Mecklenburg [NC],35.4280173,-80.85541332,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
2443,Charlotte Stream and Wetland Umbrella Mitigation Bank - Coulwood Site,08/07/2025,08/07/2025,"{ ""type"": ""Point"", ""coordinates"": [-80.939542, 35.292394] }",TRUE,"Stream, Wetland",,,"Palustrine, Riverine",Approved,NC,Mecklenburg [NC],35.292394,-80.939542,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,Jacey,Meador,Jacey.Meador@charlottenc.gov,Charlotte-Mecklenburg Storm Water Services,Charlotte,NC,28202,Sales POC,600 East 4th Street ,2025,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
2444,Charlotte Stream and Wetland Umbrella Mitigation Bank - Torrence Site,24/04/2017,24/04/2017,"{ ""type"": ""Point"", ""coordinates"": [-80.877499, 35.402459] }",TRUE,"Stream, Wetland",,,"Palustrine, Riverine",Approved,NC,Mecklenburg [NC],35.402459,-80.877499,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
2445,"Charlotte Stream and Wetland Umbrella Mitigation Bank - Briar Creek Site, Museum Tributary",10/05/2016,14/09/2018,"{ ""type"": ""Point"", ""coordinates"": [-80.813667, 35.192334] }",TRUE,Stream,,,Riverine,Withdrawn,NC,Mecklenburg [NC],35.192334,-80.813667,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
2446,Charlotte Stream and Wetland Umbrella Mitigation Bank - Upper Stoney Site,01/02/2012,01/02/2012,"{ ""type"": ""Point"", ""coordinates"": [-80.7624017088319, 35.3562361430973] }",TRUE,"Stream, Wetland",,,"Palustrine, Riverine",Approved,NC,Mecklenburg [NC],35.35623614,-80.76240171,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
3075,Charlotte Stream and Wetland Umbrella Mitigation Bank - McDowell Creek Trib Site,01/02/2012,01/02/2012,"{ ""type"": ""Point"", ""coordinates"": [-80.9168596150509, 35.4050860011189] }",TRUE,"Stream, Wetland",,,"Palustrine, Riverine",Approved,NC,Mecklenburg [NC],35.405086,-80.91685962,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
3088,Charlotte Stream and Wetland Umbrella Mitigation Bank - Robinhood Stream Restoration Site,01/03/2012,19/01/2023,"{ ""type"": ""Point"", ""coordinates"": [-80.7126297012757, 35.2003310155156] }",TRUE,Stream,,,Riverine,Sold-Out,NC,Mecklenburg [NC],35.20033102,-80.7126297,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
3093,Charlotte Stream and Wetland Umbrella Mitigation Bank - City View Mitigation Site,01/06/2013,01/06/2013,"{ ""type"": ""Point"", ""coordinates"": [-80.7412975138803, 35.1796412592615] }",TRUE,Stream,,,Riverine,Approved,NC,Mecklenburg [NC],35.17964126,-80.74129751,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
3546,Charlotte Stream and Wetland Umbrella Mitigation Bank - Coliseum Creek Stream Restoration Project,27/01/2017,27/01/2017,"{ ""type"": ""Point"", ""coordinates"": [-80.910503, 35.181676] }",TRUE,Stream,,,Riverine,Approved,NC,Mecklenburg [NC],35.181676,-80.910503,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
3547,Charlotte Stream and Wetland Umbrella Mitigation Bank - Reedy Creek Stream Restoration Site,21/06/2016,21/06/2016,"{ ""type"": ""Point"", ""coordinates"": [-80.712057, 35.263559] }",TRUE,"Stream, Wetland",,,"Palustrine, Riverine",Approved,NC,Mecklenburg [NC],35.263559,-80.712057,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
4843,Charlotte Stream and Wetland Umbrella Mitigation Bank - McDowell Main Stem,17/03/2020,17/03/2020,"{ ""type"": ""Point"", ""coordinates"": [-80.8864494862609, 35.420049407769] }",TRUE,"Stream, Wetland",,,"Palustrine, Riverine",Approved,NC,Mecklenburg [NC],35.42004941,-80.88644949,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
4844,Charlotte Stream and Wetland Umbrella Mitigation Bank - Chantilly Park Trib,11/06/2014,11/06/2014,"{ ""type"": ""Point"", ""coordinates"": [-80.808156, 35.207044] }",TRUE,Stream,,,Riverine,Approved,NC,Mecklenburg [NC],35.207044,-80.808156,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
6097,Charlotte Stream and Wetland Umbrella Mitigation Bank - Long Creek Site,17/03/2020,17/03/2020,"{ ""type"": ""Point"", ""coordinates"": [-80.8682, 35.3437] }",TRUE,"Stream, Wetland",,,"Palustrine, Riverine",Approved,NC,Mecklenburg [NC],35.3437,-80.8682,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
6407,Charlotte Stream and Wetland Umbrella Mitigation Bank - Newell Creek Stream Restoration Site,16/08/2022,16/08/2022,"{ ""type"": ""Point"", ""coordinates"": [-80.7408366607807, 35.2894355082904] }",TRUE,Stream,,,Riverine,Pending,NC,Mecklenburg [NC],35.28943551,-80.74083666,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,Jake,Maschoff,jake.maschoff@kimley-horn.com,Kimley-Horn and Associates,Charlotte,NC,28202,Consultant,"200 South Tryon Street, Suite 200",2022,Umbrella,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
7090,Charlotte Stream and Wetland Umbrella Mitigation Bank - Hamptonridge Site,NA,NA,"{ ""type"": ""Point"", ""coordinates"": [-80.837148, 35.130342] }",TRUE,,,,,Pending,NC,Mecklenburg [NC],35.130342,-80.837148,Single-Client,Charlotte-Mecklenburg Storm Water Services,NA,Charlotte ,NC,28202,NA,Jacey,Meador,Jacey.Meador@charlottenc.gov,Charlotte-Mecklenburg Storm Water Services,Charlotte,NC,28202,Sponsor,600 East 4th Street ,NA,Standard,no,no,no,Charlotte-Mecklenburg Storm Water Services,no,govt
6094,Church Branch,30/06/2021,28/07/2021,"{ ""type"": ""Point"", ""coordinates"": [-90.617095, 30.349514] }",TRUE,Wetland,Forested,Broad-Leaved Deciduous,Palustrine,Approved,LA,Livingston Parish [LA],30.349514,-90.617095,Public Commercial,"Church Branch Mitigation, LLC",6575 West Loop South,Bellaire,TX,77401,Suite 300,Frank,Cuccio,FCuccio@res.us,"412 Settlers Trace, Suite 200",Lafayette,LA,70503,Sponsor,NA,2021,Standard,no,no,no,yes,no,govt
2287,"2010-SM - Boutin - Biddeford, ME",15/12/2010,15/12/2010,"{ ""type"": ""Point"", ""coordinates"": [-70.4504671554705, 43.4827082761772] }",TRUE,Wetland,"Forested, Scrub-Shrub, Unconsolidated Bottom, Unconsolidated Shore",,"Other, Palustrine, Riverine, Upland",Approved,ME,York [ME],43.48270828,-70.45046716,Public Commercial,City of Biddeford,205 Main Street,Biddeford,ME,4005,NA,Bryan,Emerson,bryan.emerson@tnc.org,14 Maine Street,Brunswick,ME,4011,POC,Suite 401,2010,ILF,no,no,no,yes,no,govt
452,CO-Marshall (Closed),19/04/2000,19/04/2000,"{ ""type"": ""Point"", ""coordinates"": [-105.23025, 39.96525] }",TRUE,Wetland,,,Palustrine,Sold-Out,CO,Boulder [CO],39.96525,-105.23025,Public Commercial,City of Boulder Colorado,1777 Broadway,Boulder,CO,80302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,Standard,no,no,no,yes,no,govt
1416,MN - Wright - S201-201 * City of Buffalo,20/08/1999,20/08/1999,"{ ""type"": ""Point"", ""coordinates"": [-93.8513061120044, 45.1695796748368] }",TRUE,Wetland,Emergent,Persistent,"Palustrine, Upland",Approved,MN,Wright [MN],45.16957967,-93.85130611,Public Commercial,City of Buffalo Minnesota,212 Central Avenue,Buffalo,MN,55313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,Standard,no,no,no,yes,no,govt
6975,Upper Iowa Stream Mitigation Bank,NA,NA,"{ ""type"": ""Point"", ""coordinates"": [-91.795596, 43.306019] }",TRUE,,,,,Pending,IA,Winneshiek [IA],43.306019,-91.795596,Public Commercial,City of Decorah,108 Railroad Avenue,Decorah,IA,52101,NA,Reid,Stamer,rstamer@eocene.com,Eocene Environmental Group,Coralville,IA,52327,Consultant,"108 E 7th Street, Suite 2",NA,Standard,no,no,no,yes,no,govt
3041,"MN - Dakota - S4859- , City of Eagan/Wandering Walk",NA,31/03/2017,"{ ""type"": ""Point"", ""coordinates"": [-93.116196, 44.811726] }",TRUE,,,,,Terminated,MN,Dakota [MN],44.811726,-93.116196,Public Commercial,City of Eagan,3501 Coachman Drive,Eagan,MN,55122-1211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard,no,no,no,yes,no,govt
5261,Amazon Prairie Mitigation Bank,NA,09/02/2022,"{ ""type"": ""Point"", ""coordinates"": [-123.241284, 44.117124] }",TRUE,"Group, Wetland","Emergent, Forested",,"Palustrine, Upland",Approved,OR,Lane [OR],44.117124,-123.241284,Public Commercial,City of Eugene,858 Pearl Street,Eugene,OR,97401,NA,Shelly,Miller,smiller@eugene-or.gov,City of Eugene Parks and Open Space,Eugene,OR,NA,POC,NA,NA,Standard,no,no,no,yes,no,govt
4853,Des Moines River Mitigation Bank,07/01/2019,07/01/2019,"{ ""type"": ""Point"", ""coordinates"": [-94.2004, 42.5162] }",TRUE,Stream,,,Riverine,Approved,IA,Webster [IA],42.5162,-94.2004,Public Commercial,City of Fort Dodge,819 1st Avenue,Fort Dodge,IA,50501,NA,Nichoel,Church,nchurch@snyder-associates.com,2727 SW Snyder Blvd,"Ankeny, IA ",IA,50023,Consultant,NA,2019,Standard,no,no,no,yes,no,govt
3144,MN - Lake of the Woods - s07579 - I-Falls  White Cedar Pres #2,NA,01/03/2017,"{ ""type"": ""Point"", ""coordinates"": [-95.200033, 48.402302] }",TRUE,,,,,Withdrawn,MN,Lake of the Woods [MN],48.402302,-95.200033,Public Commercial,City of International Falls,600 - 4th Street,International Falls,MN,56649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard,no,no,no,yes,no,govt
2412,"MN - Anoka - S5624-1601 Lino Lakes, Woolan's Park",07/03/2017,07/03/2017,"{ ""type"": ""Point"", ""coordinates"": [-93.09982, 45.20591] }",TRUE,Wetland,Emergent,Persistent,Palustrine,Approved,MN,Anoka [MN],45.20591,-93.09982,Public Commercial,"City of Lino Lakes, bank",Mike Grochala,Lino Lakes,MN,55014,600 Town Center Parkway,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,Standard,no,no,no,yes,no,govt
7160,MN - Anoka - Winters Wetland Bank,NA,NA,"{ ""type"": ""Point"", ""coordinates"": [-93.02467, 45.178159] }",TRUE,,,,,Pending,MN,Anoka [MN],45.178159,-93.02467,Public Commercial,"City of Lino Lakes, bank",Mike Grochala,Lino Lakes,MN,55014,600 Town Center Parkway,Tony,Havranek,Thavranek@wsbeng.com,WSB,Saint Paul,MN,55101,Consultant,178 9th St E Unit 200,NA,Standard,no,no,no,yes,no,govt
3147,MN - Lyon - S6336-1574 ^ City of Marshall Industrial Park,NA,15/10/2020,"{ ""type"": ""Point"", ""coordinates"": [-95.806846, 44.464926] }",TRUE,,,,,Terminated,MN,Lyon [MN],44.464926,-95.806846,Public Commercial,City of Marshall,344 West Main Street,Marshall,MN,56258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard,no,no,no,yes,no,govt
